order_date,store_name,store_type,city,state,product_name,category,quantity,unit_price,total_amount,channel,return_reason
2023-03-15,Desai Provisions,Kirana,Ahmedabad,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,6,70,420,Offline,
2023-03-20,D-Mart Ahmedabad SG Highway,Supermarket,Kolhapur,Maharashtra,NexaGold Toor Dal 1kg,Dal,6,110,660,Offline,
2023-03-19,Star Bazaar Pune,Supermarket,Surat,Gujarat,NexaCare Shampoo 200ml,Personal Care,19,50,950,Offline,Damaged
2023-03-22,More Supermarket Viman Nagar,Supermarket,Nashik,Maharashtra,NexaGold Chana Dal 1kg,Dal,27,50,1350,Offline,
2023-03-28,Nair Kirana,Kirana,Nashik,Maharashtra,NexaGold Toor Dal 1kg,Dal,29,350,10150,Offline,
2023-03-04,Pandey Store,Kirana,Ahmedabad,Gujarat,NexaClean Dishwash 500ml,Household,6,350,2100,Offline,
2023-03-13,Star Bazaar Pune,Supermarket,Kolhapur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,33,50,1650,Offline,
2023-03-24,Modi Kirana,Kirana,Ahmedabad,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,8,280,2240,Offline,Late Delivery
2023-03-10,Yadav General,Kirana,Aurangabad,Maharashtra,NexaClean Floor Cleaner 1L,Household,11,350,3850,Online,Wrong Item
2023-03-10,Rajput Provisions,Kirana,Ahmedabad,Gujarat,NexaGold Chana Dal 1kg,Dal,1,30,30,Offline,
2023-03-06,Gupta Store,Kirana,Vadodara,Gujarat,NexaGold Toor Dal 1kg,Dal,23,350,8050,Online,Late Delivery
2023-03-19,Patel Kirana,Kirana,Pune,Maharashtra,NexaGold Moong Dal 1kg,Dal,2,50,100,Offline,
2023-03-16,Reliance Fresh Rajkot,Supermarket,Rajkot,Gujarat,NexaGold Red Chilli 200g,Spices,25,280,7000,Offline,
2023-03-09,Shah General,Kirana,Vadodara,Gujarat,NexaCrunch Mixture 200g,Snacks,39,350,13650,Offline,
2023-03-11,Reliance Fresh Baner,Supermarket,Surat,Gujarat,NexaCrunch Namkeen 150g,Snacks,32,140,4480,Online,
2023-03-04,Big Bazaar Vadodara,Supermarket,Aurangabad,Maharashtra,NexaGold Toor Dal 1kg,Dal,30,110,3300,Offline,
2023-03-23,Deshpande Store,Kirana,Vadodara,Gujarat,NexaGold Multigrain Atta 5kg,Atta,23,110,2530,Offline,
2023-03-20,Sharma Kirana,Kirana,Nagpur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,33,30,990,Offline,
2023-03-18,Patel Kirana,Kirana,Pune,Maharashtra,NexaGold Garam Masala 100g,Spices,3,30,90,Offline,
2023-03-20,Star Bazaar Pune,Supermarket,Rajkot,Gujarat,NexaCare Soap 100g,Personal Care,27,110,2970,Online,
2023-03-15,Pawar General,Kirana,Nagpur,Maharashtra,NexaGold Garam Masala 100g,Spices,12,50,600,Offline,
2023-03-05,Sawant Traders,Kirana,Pune,Maharashtra,NexaGold Wheat Atta 5kg,Atta,34,350,11900,Online,
2023-03-14,Chavan Traders,Kirana,Pune,Maharashtra,NexaGold Wheat Atta 5kg,Atta,28,140,3920,Offline,
2023-03-05,Kulkarni Store,Kirana,Aurangabad,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,10,550,5500,Online,
2023-03-02,Chavan Traders,Kirana,Solapur,Maharashtra,NexaCrunch Namkeen 150g,Snacks,8,550,4400,Offline,
2023-03-12,D-Mart Hinjewadi,Supermarket,Nagpur,Maharashtra,NexaClean Dishwash 500ml,Household,31,140,4340,Online,
2023-03-25,D-Mart Aundh,Supermarket,Aurangabad,Maharashtra,NexaGold Red Chilli 200g,Spices,11,30,330,Offline,
2023-03-04,Yadav General,Kirana,Solapur,Maharashtra,NexaGold Chana Dal 1kg,Dal,15,110,1650,Offline,
2023-03-03,Yadav General,Kirana,Vadodara,Gujarat,NexaGold Garam Masala 100g,Spices,3,140,420,Online,
2023-03-26,Shah General,Kirana,Vadodara,Gujarat,NexaCare Soap 100g,Personal Care,22,50,1100,Online,Wrong Item
2023-03-17,Kulkarni Store,Kirana,Kolhapur,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,28,350,9800,Online,
2023-03-11,D-Mart Kothrud,Supermarket,Aurangabad,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,38,30,1140,Offline,
2023-03-02,Star Bazaar Pune,Supermarket,Ahmedabad,Gujarat,NexaGold Multigrain Atta 5kg,Atta,24,550,13200,Offline,
2023-03-17,D-Mart Kothrud,Supermarket,Vadodara,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,13,70,910,Offline,
2023-03-17,Jadhav Store,Kirana,Solapur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,1,30,30,Offline,
2023-03-16,Gupta Store,Kirana,Ahmedabad,Gujarat,NexaCrunch Namkeen 150g,Snacks,1,140,140,Offline,
2023-03-17,Deshpande Store,Kirana,Nashik,Maharashtra,NexaCrunch Chips 100g,Snacks,28,350,9800,Offline,Wrong Item
2023-03-17,Big Bazaar Vadodara,Supermarket,Ahmedabad,Gujarat,NexaClean Floor Cleaner 1L,Household,39,280,10920,Offline,Wrong Item
2023-03-06,Deshmukh Provisions,Kirana,Aurangabad,Maharashtra,NexaGold Red Chilli 200g,Spices,13,350,4550,Offline,Damaged
2023-03-27,Sawant Traders,Kirana,Aurangabad,Maharashtra,NexaGold Chana Dal 1kg,Dal,28,350,9800,Offline,Wrong Item
2023-03-24,Parmar General,Kirana,Kolhapur,Maharashtra,NexaCrunch Namkeen 150g,Snacks,4,70,280,Online,
2023-03-28,Pandey Store,Kirana,Nashik,Maharashtra,NexaGold Moong Dal 1kg,Dal,6,70,420,Offline,Late Delivery
2023-03-28,Modi Kirana,Kirana,Kolhapur,Maharashtra,NexaCrunch Mixture 200g,Snacks,11,70,770,Offline,Late Delivery
2023-03-21,Mehta Kirana,Kirana,Rajkot,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,35,70,2450,Offline,Late Delivery
2023-03-23,Star Bazaar Pune,Supermarket,Rajkot,Gujarat,NexaGold Turmeric 200g,Spices,13,550,7150,Offline,
2023-03-19,Nair Kirana,Kirana,Aurangabad,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,7,140,980,Offline,
2023-03-24,Shinde Traders,Kirana,Kolhapur,Maharashtra,NexaGold Moong Dal 1kg,Dal,14,280,3920,Offline,
2023-03-20,Gokhale Provisions,Kirana,Rajkot,Gujarat,NexaCrunch Mixture 200g,Snacks,21,280,5880,Offline,Damaged
2023-03-27,D-Mart Hinjewadi,Supermarket,Aurangabad,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,15,110,1650,Online,
2023-03-13,Kulkarni Store,Kirana,Vadodara,Gujarat,NexaGold Red Chilli 200g,Spices,31,110,3410,Offline,Late Delivery
2023-03-08,Jadhav Store,Kirana,Vadodara,Gujarat,NexaGold Chana Dal 1kg,Dal,6,550,3300,Online,
2023-03-13,Desai Provisions,Kirana,Surat,Gujarat,NexaGold Multigrain Atta 5kg,Atta,2,140,280,Offline,
2023-03-04,Jadhav Store,Kirana,Nashik,Maharashtra,NexaCare Shampoo 200ml,Personal Care,16,30,480,Offline,
2023-03-19,Bhat Store,Kirana,Solapur,Maharashtra,NexaGold Red Chilli 200g,Spices,29,350,10150,Online,Damaged
2023-03-26,Desai Provisions,Kirana,Ahmedabad,Gujarat,NexaGold Wheat Atta 10kg,Atta,2,110,220,Online,
2023-03-26,Deshmukh Provisions,Kirana,Pune,Maharashtra,NexaCrunch Mixture 200g,Snacks,37,550,20350,Offline,Late Delivery
2023-03-09,D-Mart Hinjewadi,Supermarket,Ahmedabad,Gujarat,NexaGold Garam Masala 100g,Spices,36,140,5040,Offline,
2023-03-19,Nair Kirana,Kirana,Surat,Gujarat,NexaClean Floor Cleaner 1L,Household,40,280,11200,Offline,
2023-03-23,Gokhale Provisions,Kirana,Nagpur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,29,30,870,Offline,
2023-03-13,Gupta Store,Kirana,Kolhapur,Maharashtra,NexaGold Garam Masala 100g,Spices,1,350,350,Online,
2023-03-04,Star Bazaar Pune,Supermarket,Kolhapur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,24,350,8400,Offline,
2023-03-23,Mishra Provisions,Kirana,Rajkot,Gujarat,NexaGold Wheat Atta 10kg,Atta,32,280,8960,Offline,Late Delivery
2023-03-19,Khare Kirana,Kirana,Nagpur,Maharashtra,NexaCrunch Chips 100g,Snacks,13,280,3640,Offline,
2023-03-13,Deshpande Store,Kirana,Vadodara,Gujarat,NexaGold Red Chilli 200g,Spices,17,50,850,Offline,Late Delivery
2023-03-08,Rajput Provisions,Kirana,Surat,Gujarat,NexaFresh Mango Juice 1L,Beverages,36,350,12600,Online,Damaged
2023-03-28,More Supermarket Viman Nagar,Supermarket,Pune,Maharashtra,NexaGold Wheat Atta 5kg,Atta,30,350,10500,Online,Late Delivery
2023-03-04,Kulkarni Store,Kirana,Kolhapur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,18,110,1980,Offline,
2023-03-23,Gokhale Provisions,Kirana,Ahmedabad,Gujarat,NexaCrunch Namkeen 150g,Snacks,38,50,1900,Offline,
2023-03-07,D-Mart Hinjewadi,Supermarket,Aurangabad,Maharashtra,NexaGold Moong Dal 1kg,Dal,40,550,22000,Offline,Late Delivery
2023-03-08,Deshpande Store,Kirana,Vadodara,Gujarat,NexaClean Dishwash 500ml,Household,6,50,300,Online,
2023-03-17,D-Mart Aundh,Supermarket,Aurangabad,Maharashtra,NexaGold Wheat Atta 5kg,Atta,6,140,840,Offline,
2023-03-07,D-Mart Aundh,Supermarket,Solapur,Maharashtra,NexaCrunch Chips 100g,Snacks,17,30,510,Offline,
2023-03-22,Mehta Kirana,Kirana,Nashik,Maharashtra,NexaGold Toor Dal 1kg,Dal,36,280,10080,Offline,
2023-03-15,D-Mart Hinjewadi,Supermarket,Nashik,Maharashtra,NexaCare Shampoo 200ml,Personal Care,27,30,810,Online,
2023-03-22,Khare Kirana,Kirana,Aurangabad,Maharashtra,NexaCare Shampoo 200ml,Personal Care,19,350,6650,Offline,
2023-03-26,D-Mart Aundh,Supermarket,Nashik,Maharashtra,NexaGold Turmeric 200g,Spices,14,550,7700,Online,
2023-03-23,Parmar General,Kirana,Kolhapur,Maharashtra,NexaGold Toor Dal 1kg,Dal,24,280,6720,Offline,
2023-03-10,More Supermarket Viman Nagar,Supermarket,Kolhapur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,37,280,10360,Offline,
2023-03-10,Reliance Fresh Rajkot,Supermarket,Surat,Gujarat,NexaCare Shampoo 200ml,Personal Care,38,70,2660,Offline,Late Delivery
2023-03-25,Gaikwad Store,Kirana,Aurangabad,Maharashtra,NexaClean Dishwash 500ml,Household,38,110,4180,Online,
2023-03-09,Rajput Provisions,Kirana,Ahmedabad,Gujarat,NexaGold Groundnut Oil 1L,Edible Oil,36,550,19800,Offline,
2023-03-19,D-Mart Ahmedabad SG Highway,Supermarket,Aurangabad,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,20,50,1000,Online,
2023-03-20,Big Bazaar Vadodara,Supermarket,Vadodara,Gujarat,NexaGold Garam Masala 100g,Spices,38,280,10640,Online,
2023-03-04,Big Bazaar Vadodara,Supermarket,Ahmedabad,Gujarat,NexaClean Dishwash 500ml,Household,13,50,650,Offline,
2023-03-04,Bhosale Provisions,Kirana,Solapur,Maharashtra,NexaGold Toor Dal 1kg,Dal,21,110,2310,Offline,Late Delivery
2023-03-18,Parmar General,Kirana,Pune,Maharashtra,NexaCrunch Mixture 200g,Snacks,19,350,6650,Online,
2023-03-27,D-Mart Hinjewadi,Supermarket,Vadodara,Gujarat,NexaGold Garam Masala 100g,Spices,8,70,560,Offline,
2023-03-11,Kulkarni Store,Kirana,Kolhapur,Maharashtra,NexaClean Dishwash 500ml,Household,5,50,250,Online,Wrong Item
2023-03-02,Gokhale Provisions,Kirana,Aurangabad,Maharashtra,NexaGold Chana Dal 1kg,Dal,39,280,10920,Offline,
2023-03-25,Thakur Traders,Kirana,Aurangabad,Maharashtra,NexaGold Chana Dal 1kg,Dal,5,550,2750,Online,
2023-03-07,Nair Kirana,Kirana,Pune,Maharashtra,NexaClean Floor Cleaner 1L,Household,13,550,7150,Offline,Wrong Item
2023-03-15,Reliance Fresh Baner,Supermarket,Ahmedabad,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,34,350,11900,Offline,
2023-03-09,Sawant Traders,Kirana,Aurangabad,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,2,280,560,Online,
2023-03-05,D-Mart Aundh,Supermarket,Aurangabad,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,31,70,2170,Online,
2023-03-18,Pandey Store,Kirana,Aurangabad,Maharashtra,NexaGold Wheat Atta 5kg,Atta,26,140,3640,Offline,Late Delivery
2023-03-26,Gupta Store,Kirana,Nashik,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,5,140,700,Offline,Late Delivery
2023-03-16,D-Mart Kothrud,Supermarket,Vadodara,Gujarat,NexaCare Soap 100g,Personal Care,8,280,2240,Offline,Wrong Item
2023-03-06,Joshi Traders,Kirana,Kolhapur,Maharashtra,NexaGold Garam Masala 100g,Spices,28,140,3920,Online,
2023-03-09,Yadav General,Kirana,Surat,Gujarat,NexaGold Multigrain Atta 5kg,Atta,8,140,1120,Online,
2023-03-08,Parmar General,Kirana,Vadodara,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,28,350,9800,Offline,
2023-03-12,Gaikwad Store,Kirana,Pune,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,5,110,550,Offline,
2023-03-09,Reliance Fresh Rajkot,Supermarket,Rajkot,Gujarat,NexaCrunch Chips 100g,Snacks,35,550,19250,Offline,Damaged
2023-03-04,Bhosale Provisions,Kirana,Kolhapur,Maharashtra,NexaClean Dishwash 500ml,Household,2,50,100,Online,
2023-03-13,Patel Kirana,Kirana,Ahmedabad,Gujarat,NexaGold Wheat Atta 5kg,Atta,5,280,1400,Offline,Wrong Item
2023-03-14,Bhat Store,Kirana,Nashik,Maharashtra,NexaCare Shampoo 200ml,Personal Care,4,350,1400,Online,
2023-03-23,Reliance Fresh Wakad,Supermarket,Rajkot,Gujarat,NexaGold Turmeric 200g,Spices,33,70,2310,Offline,Wrong Item
2023-03-09,D-Mart Ahmedabad SG Highway,Supermarket,Vadodara,Gujarat,NexaFresh Mango Juice 1L,Beverages,18,50,900,Online,Late Delivery
2023-03-05,D-Mart Ahmedabad SG Highway,Supermarket,Surat,Gujarat,NexaGold Red Chilli 200g,Spices,9,550,4950,Offline,Damaged
2023-03-03,Pandey Store,Kirana,Kolhapur,Maharashtra,NexaCrunch Mixture 200g,Snacks,37,70,2590,Offline,Damaged
2023-03-16,More Supermarket Viman Nagar,Supermarket,Surat,Gujarat,NexaClean Floor Cleaner 1L,Household,6,350,2100,Online,Damaged
2023-03-04,Patil General,Kirana,Nagpur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,3,110,330,Offline,
2023-03-25,More Supermarket Viman Nagar,Supermarket,Nagpur,Maharashtra,NexaGold Wheat Atta 5kg,Atta,7,280,1960,Offline,
2023-03-24,D-Mart Kothrud,Supermarket,Ahmedabad,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,10,50,500,Online,
2023-03-24,Bhosale Provisions,Kirana,Nashik,Maharashtra,NexaClean Dishwash 500ml,Household,21,350,7350,Online,
2023-03-28,Deshmukh Provisions,Kirana,Solapur,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,36,140,5040,Offline,
2023-03-20,Modi Kirana,Kirana,Rajkot,Gujarat,NexaCrunch Namkeen 150g,Snacks,7,550,3850,Offline,
2023-03-08,Reliance Fresh Baner,Supermarket,Ahmedabad,Gujarat,NexaGold Turmeric 200g,Spices,33,30,990,Offline,
2023-03-07,Shinde Traders,Kirana,Vadodara,Gujarat,NexaClean Floor Cleaner 1L,Household,4,30,120,Online,Damaged
2023-03-22,Reliance Fresh Rajkot,Supermarket,Kolhapur,Maharashtra,NexaGold Red Chilli 200g,Spices,1,350,350,Offline,Damaged
2023-03-26,Sawant Traders,Kirana,Kolhapur,Maharashtra,NexaGold Red Chilli 200g,Spices,11,550,6050,Online,Wrong Item
2023-03-14,Patil General,Kirana,Pune,Maharashtra,NexaGold Chana Dal 1kg,Dal,40,550,22000,Offline,
2023-03-28,Khare Kirana,Kirana,Kolhapur,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,37,30,1110,Online,
2023-03-12,Pandey Store,Kirana,Ahmedabad,Gujarat,NexaGold Groundnut Oil 1L,Edible Oil,12,30,360,Offline,
2023-03-23,Shah General,Kirana,Pune,Maharashtra,NexaGold Chana Dal 1kg,Dal,20,70,1400,Online,
2023-03-18,Pawar General,Kirana,Rajkot,Gujarat,NexaCare Shampoo 200ml,Personal Care,22,550,12100,Offline,Late Delivery
2023-03-04,D-Mart Hinjewadi,Supermarket,Nagpur,Maharashtra,NexaCare Soap 100g,Personal Care,15,50,750,Online,Late Delivery
2023-03-01,Reliance Fresh Wakad,Supermarket,Nashik,Maharashtra,NexaClean Dishwash 500ml,Household,24,140,3360,Offline,Damaged
2023-03-21,Nair Kirana,Kirana,Solapur,Maharashtra,NexaGold Chana Dal 1kg,Dal,17,30,510,Offline,
2023-03-22,Sawant Traders,Kirana,Nagpur,Maharashtra,NexaGold Garam Masala 100g,Spices,33,70,2310,Online,
2023-03-03,Rajput Provisions,Kirana,Nagpur,Maharashtra,NexaGold Moong Dal 1kg,Dal,8,280,2240,Offline,
2023-03-04,Star Bazaar Pune,Supermarket,Rajkot,Gujarat,NexaFresh Mango Juice 1L,Beverages,11,140,1540,Online,
2023-03-07,D-Mart Kothrud,Supermarket,Surat,Gujarat,NexaClean Dishwash 500ml,Household,14,70,980,Offline,
2023-03-06,Gokhale Provisions,Kirana,Nashik,Maharashtra,NexaGold Turmeric 200g,Spices,11,140,1540,Online,
2023-03-06,D-Mart Hinjewadi,Supermarket,Kolhapur,Maharashtra,NexaCrunch Mixture 200g,Snacks,16,140,2240,Offline,
2023-03-04,Sawant Traders,Kirana,Aurangabad,Maharashtra,NexaGold Wheat Atta 10kg,Atta,5,350,1750,Online,
2023-03-05,Gaikwad Store,Kirana,Pune,Maharashtra,NexaClean Floor Cleaner 1L,Household,1,70,70,Offline,
2023-03-06,Rajput Provisions,Kirana,Vadodara,Gujarat,NexaGold Wheat Atta 10kg,Atta,28,110,3080,Online,
2023-03-24,Gaikwad Store,Kirana,Rajkot,Gujarat,NexaGold Groundnut Oil 1L,Edible Oil,23,350,8050,Offline,
2023-03-07,D-Mart Aundh,Supermarket,Rajkot,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,8,50,400,Offline,
2023-03-02,Gaikwad Store,Kirana,Surat,Gujarat,NexaGold Wheat Atta 10kg,Atta,24,50,1200,Offline,
2023-03-18,Jadhav Store,Kirana,Rajkot,Gujarat,NexaCrunch Mixture 200g,Snacks,6,110,660,Offline,Wrong Item
2023-03-14,Nair Kirana,Kirana,Nashik,Maharashtra,NexaClean Dishwash 500ml,Household,8,350,2800,Offline,
2023-03-10,Shinde Traders,Kirana,Ahmedabad,Gujarat,NexaCrunch Chips 100g,Snacks,32,70,2240,Online,
2023-03-20,Patel Kirana,Kirana,Surat,Gujarat,NexaGold Red Chilli 200g,Spices,3,50,150,Offline,
2023-03-21,Joshi Traders,Kirana,Solapur,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,2,110,220,Offline,Wrong Item
2023-03-04,D-Mart Aundh,Supermarket,Vadodara,Gujarat,NexaCrunch Chips 100g,Snacks,25,140,3500,Online,
2023-03-07,Reliance Fresh Rajkot,Supermarket,Solapur,Maharashtra,NexaGold Red Chilli 200g,Spices,20,30,600,Offline,
2023-03-20,Patil General,Kirana,Kolhapur,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,18,140,2520,Offline,
2023-03-03,Jadhav Store,Kirana,Vadodara,Gujarat,NexaClean Floor Cleaner 1L,Household,37,550,20350,Offline,
2023-03-07,Chavan Traders,Kirana,Solapur,Maharashtra,NexaCare Soap 100g,Personal Care,37,280,10360,Offline,Wrong Item
2023-03-03,Kulkarni Store,Kirana,Vadodara,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,31,280,8680,Online,
2023-03-12,Apte Traders,Kirana,Nagpur,Maharashtra,NexaCrunch Mixture 200g,Snacks,14,70,980,Online,Damaged
2023-03-02,Chavan Traders,Kirana,Nashik,Maharashtra,NexaGold Red Chilli 200g,Spices,10,550,5500,Offline,
2023-03-19,Bhat Store,Kirana,Kolhapur,Maharashtra,NexaCrunch Mixture 200g,Snacks,36,280,10080,Offline,
2023-03-15,Sawant Traders,Kirana,Aurangabad,Maharashtra,NexaCrunch Namkeen 150g,Snacks,24,50,1200,Offline,
2023-03-24,Yadav General,Kirana,Surat,Gujarat,NexaGold Moong Dal 1kg,Dal,27,50,1350,Offline,Damaged
2023-03-24,Nair Kirana,Kirana,Aurangabad,Maharashtra,NexaGold Wheat Atta 5kg,Atta,38,280,10640,Offline,Wrong Item
2023-03-11,Star Bazaar Pune,Supermarket,Nagpur,Maharashtra,NexaClean Dishwash 500ml,Household,13,110,1430,Online,
2023-03-13,Jadhav Store,Kirana,Solapur,Maharashtra,NexaClean Floor Cleaner 1L,Household,39,280,10920,Online,
2023-03-21,Sharma Kirana,Kirana,Nagpur,Maharashtra,NexaGold Turmeric 200g,Spices,9,110,990,Online,
2023-03-10,Kulkarni Store,Kirana,Solapur,Maharashtra,NexaGold Turmeric 200g,Spices,34,50,1700,Offline,Damaged
2023-03-05,Gokhale Provisions,Kirana,Vadodara,Gujarat,NexaGold Turmeric 200g,Spices,9,50,450,Offline,
2023-03-02,Gokhale Provisions,Kirana,Pune,Maharashtra,NexaClean Floor Cleaner 1L,Household,4,30,120,Online,Late Delivery
2023-03-23,D-Mart Aundh,Supermarket,Vadodara,Gujarat,NexaCrunch Chips 100g,Snacks,2,550,1100,Offline,
2023-03-21,D-Mart Ahmedabad SG Highway,Supermarket,Aurangabad,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,16,110,1760,Offline,
2023-03-12,Gokhale Provisions,Kirana,Ahmedabad,Gujarat,NexaGold Groundnut Oil 1L,Edible Oil,39,350,13650,Offline,
2023-03-27,Pawar General,Kirana,Solapur,Maharashtra,NexaGold Red Chilli 200g,Spices,9,70,630,Offline,Late Delivery
2023-03-09,Reliance Fresh Rajkot,Supermarket,Nagpur,Maharashtra,NexaGold Turmeric 200g,Spices,36,110,3960,Offline,Wrong Item
2023-03-02,Bhat Store,Kirana,Nagpur,Maharashtra,NexaGold Turmeric 200g,Spices,37,110,4070,Offline,Wrong Item
2023-03-15,D-Mart Kothrud,Supermarket,Nagpur,Maharashtra,NexaCrunch Chips 100g,Snacks,40,50,2000,Offline,
2023-03-24,Reliance Fresh Wakad,Supermarket,Aurangabad,Maharashtra,NexaGold Chana Dal 1kg,Dal,36,140,5040,Offline,Late Delivery
2023-03-26,Modi Kirana,Kirana,Pune,Maharashtra,NexaFresh Mango Juice 1L,Beverages,32,140,4480,Offline,
2023-03-10,D-Mart Hinjewadi,Supermarket,Kolhapur,Maharashtra,NexaCare Soap 100g,Personal Care,18,30,540,Offline,
2023-03-25,Jadhav Store,Kirana,Pune,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,32,280,8960,Offline,
2023-03-05,Khare Kirana,Kirana,Aurangabad,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,5,550,2750,Online,
2023-03-27,D-Mart Ahmedabad SG Highway,Supermarket,Kolhapur,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,34,50,1700,Offline,
2023-03-20,Modi Kirana,Kirana,Solapur,Maharashtra,NexaCrunch Namkeen 150g,Snacks,12,550,6600,Offline,Damaged
2023-03-08,Reliance Fresh Baner,Supermarket,Ahmedabad,Gujarat,NexaGold Wheat Atta 5kg,Atta,37,280,10360,Offline,
2023-03-14,Jadhav Store,Kirana,Aurangabad,Maharashtra,NexaGold Toor Dal 1kg,Dal,28,70,1960,Offline,
2023-03-24,Deshmukh Provisions,Kirana,Kolhapur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,26,140,3640,Offline,
2023-03-28,Kulkarni Store,Kirana,Vadodara,Gujarat,NexaClean Floor Cleaner 1L,Household,23,550,12650,Online,
2023-03-19,Reliance Fresh Rajkot,Supermarket,Pune,Maharashtra,NexaGold Wheat Atta 5kg,Atta,14,280,3920,Offline,
2023-03-18,Gupta Store,Kirana,Aurangabad,Maharashtra,NexaGold Toor Dal 1kg,Dal,16,50,800,Offline,Wrong Item
2023-03-19,Bhat Store,Kirana,Nagpur,Maharashtra,NexaGold Moong Dal 1kg,Dal,22,50,1100,Online,Late Delivery
2023-03-18,Patel Kirana,Kirana,Nagpur,Maharashtra,NexaGold Garam Masala 100g,Spices,21,280,5880,Offline,
2023-03-15,Reliance Fresh Wakad,Supermarket,Solapur,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,14,70,980,Offline,
2023-03-22,Pawar General,Kirana,Solapur,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,3,550,1650,Offline,Late Delivery
2023-03-01,Big Bazaar Vadodara,Supermarket,Vadodara,Gujarat,NexaGold Multigrain Atta 5kg,Atta,17,30,510,Online,Damaged
2023-03-02,Pawar General,Kirana,Aurangabad,Maharashtra,NexaClean Floor Cleaner 1L,Household,40,140,5600,Offline,Late Delivery
2023-03-25,Shinde Traders,Kirana,Kolhapur,Maharashtra,NexaClean Floor Cleaner 1L,Household,1,280,280,Offline,
2023-03-28,Star Bazaar Pune,Supermarket,Surat,Gujarat,NexaCrunch Chips 100g,Snacks,12,350,4200,Offline,Late Delivery
2023-03-11,Jadhav Store,Kirana,Aurangabad,Maharashtra,NexaGold Wheat Atta 10kg,Atta,22,110,2420,Offline,Wrong Item
2023-03-16,Star Bazaar Pune,Supermarket,Nashik,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,3,70,210,Offline,
2023-03-19,Sharma Kirana,Kirana,Solapur,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,7,70,490,Offline,Damaged
2023-03-08,Mishra Provisions,Kirana,Nagpur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,38,70,2660,Offline,
2023-03-25,D-Mart Kothrud,Supermarket,Nashik,Maharashtra,NexaGold Wheat Atta 5kg,Atta,2,140,280,Online,
2023-03-28,Big Bazaar Vadodara,Supermarket,Kolhapur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,29,350,10150,Offline,Wrong Item
2023-03-27,Chavan Traders,Kirana,Aurangabad,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,11,350,3850,Online,
2023-03-08,Thakur Traders,Kirana,Nashik,Maharashtra,NexaClean Dishwash 500ml,Household,8,30,240,Online,
2023-03-02,D-Mart Ahmedabad SG Highway,Supermarket,Kolhapur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,9,280,2520,Offline,Wrong Item
